,Person,<=10_10-20,<=10_20-30,<=10_30-40,<=10_40-50,<=10_50-60,<=10_60-70,10-20_20-30,10-20_30-40,10-20_40-50,10-20_50-60,10-20_60-70,20-30_30-40,20-30_40-50,20-30_50-60,20-30_60-70,30-40_40-50,30-40_50-60,30-40_60-70,40-50_50-60,40-50_60-70,50-60_60-70,<=10_70+,10-20_70+,20-30_70+,30-40_70+,40-50_70+,50-60_70+,60-70_70+
67,412,,,,,,,0.249,,0.19125,0.2237,0.12795,,0.19085000000000002,0.25603333333333333,0.260575,,,,0.18161666666666668,0.1963,0.443725,,0.08433333333333333,0.21466666666666667,,0.28446666666666665,0.2964111111111111,0.30391666666666667
68,445,,,,,,,,,,,,0.46325432098765434,0.30876222222222227,,,0.3643044444444445,,,,,,,,,,,,
69,7,,,,,,,0.34352857142857146,0.264225,0.19694,0.28425,0.2662333333333334,0.2732303571428572,0.20148857142857143,0.3482666666666667,0.31727380952380957,0.32018,0.2854541666666666,0.30857708333333334,0.2192033333333333,0.2690466666666667,0.44123333333333337,,0.23688571428571428,0.3106979591836735,0.29478571428571426,0.21800285714285714,0.46178095238095246,0.4924619047619048
70,119,,,,,,,,,,,,,,,,0.3560666666666667,0.060649999999999996,,0.24571666666666667,,,,,,,,,
71,477,,,,,,,,,,,,0.3319,0.5334666666666666,0.43964999999999993,,0.3963666666666666,0.40435000000000004,,0.5491222222222222,,,,,,,,,
72,111,,,,,,,,0.2791625,0.23652999999999996,0.1737125,0.1931,,,,,0.45933375000000004,0.40318437500000004,0.304135,0.42323125000000006,0.353108,0.3798375,,0.13916666666666663,,0.3160875,0.33339333333333326,0.3342,0.37349666666666675
73,304,,,,,,,0.32973428571428576,0.2554485714285715,0.28202499999999997,0.1321142857142857,,0.310645,0.35153500000000004,0.16013,,0.324395,0.16673,,0.2773,,,,,,,,,
74,58,,,,,,,0.3470666666666667,0.28500833333333336,,,,0.29987222222222226,,,,,,,,,,,0.5143,0.3582999999999999,0.06328333333333333,,,
75,465,0.100436,0.100436,0.08754545454545454,0.0670625,0.06805384615384615,0.07832999999999998,,,,,,0.32446111111111114,0.25616666666666665,0.28735555555555553,0.2625,0.2734,0.31275555555555556,0.2985083333333333,0.24382222222222222,0.277475,0.30351666666666666,0.08794999999999999,,0.26807222222222227,0.31017500000000003,0.25897777777777775,0.3031777777777778,0.4641458333333333
76,50,,,,,,,0.3926,0.39927500000000005,0.3461,0.35413999999999995,0.36945,0.4106484375,0.35357000000000005,0.30704000000000004,0.326278125,0.3716625,0.31872,0.3439625,0.377716,0.40596499999999996,0.47909999999999997,,0.33395,0.27249124999999996,0.28663375,0.31883999999999996,0.412014,0.5200125
77,482,,,,,,,0.44665,0.53657,0.288675,0.3807,0.27649,0.44521600000000006,0.32436,0.33263999999999994,0.26244399999999996,0.28124000000000005,0.4343,0.320372,0.25175000000000003,0.22483,0.51784,,0.30755,0.27418000000000003,0.3545999999999999,0.2076,0.6002,0.541
78,200,,,,,,,,,,,,0.31335416666666666,0.28519999999999995,0.2602805555555555,0.304,0.46246666666666664,0.40268750000000003,0.3604083333333334,0.5179666666666667,0.45605555555555555,0.49947222222222215,,,,,,,
79,101,,,,,,,,,,,,0.43596666666666667,0.37839999999999996,,,0.34908333333333336,,,,,,,,,,,,
80,142,,,,,,,,,,,,0.2576,0.30751666666666666,0.4067,0.167125,0.30383333333333334,0.2457,0.2303,0.40443333333333337,0.2803,0.29095000000000004,,,0.30595000000000006,0.36719999999999997,0.33053333333333335,0.58135,0.31920000000000004
81,523,,,,,,,0.32945,0.3026166666666667,0.23354999999999998,0.19703333333333337,0.16023333333333337,0.43816666666666665,0.26742499999999997,0.24266666666666667,0.2084,0.33591666666666664,0.4737333333333333,0.3272222222222222,0.3431,0.3227,0.47801111111111116,,0.13088333333333332,0.17946666666666666,0.3195555555555556,0.30265833333333336,0.532888888888889,0.46328888888888886
82,330,,,,,,,0.2845,,0.28808,0.32365,0.27645,,0.36463999999999996,0.4266,0.36405000000000004,,,,0.447655,0.39247499999999996,0.49452500000000005,,,,,,,
83,504,,,,,,,,,,,,0.3304107142857143,0.365725,0.34171428571428575,0.29786,0.39948214285714284,0.34647959183673466,0.3254114285714286,0.4984517857142857,0.44316625,0.4592957142857143,,,0.3281625,0.3126857142857143,0.499375,0.50545,0.55153
84,80,,,,,,,0.21311249999999998,0.20646500000000004,0.10049999999999999,0.15351666666666666,0.21542777777777777,0.4153387500000001,0.17200416666666665,0.2602,0.23915416666666664,0.18881,0.2848533333333333,0.30881333333333333,0.2656333333333334,0.16857037037037037,0.3348259259259259,,,,,,,
85,424,,,,,,,0.42079142857142854,0.32599999999999996,0.31740399999999996,0.3040649999999999,0.26465,0.43639999999999995,0.3981171428571429,0.38891785714285704,0.3084166666666667,0.5496000000000001,0.571,0.4027833333333333,0.5369550000000001,0.38764,0.44725416666666673,,0.29167,0.34450000000000003,0.49625,0.46725000000000005,0.5429375,0.4724666666666666
86,551,,,,,,,,,,,,0.45917999999999987,0.37956999999999996,,,0.48711666666666664,,,,,,,,,,,,
87,377,,,,,,,0.262825,0.25825,0.23403571428571432,0.18301000000000003,,0.5005234375000001,0.3548267857142857,0.37881,,0.4119035714285714,0.46557250000000006,,0.4359742857142857,,,,,,,,,
88,426,,,,,,,,,,,,0.25939999999999996,0.3813583333333334,0.30755,0.25165625,0.20235,0.17356666666666667,0.23961249999999998,0.3707555555555555,0.22020000000000003,0.277375,,,0.19576666666666667,0.11379999999999997,0.34042222222222224,0.39317777777777774,0.21755833333333333
89,548,,,,,,,,,,,,0.4156611111111111,0.367775,0.30469583333333333,0.3062375,0.38790493827160494,0.3351740740740741,0.3032722222222223,0.3659759259259259,0.31638333333333335,0.3453916666666666,,,0.25677916666666667,0.26777592592592586,0.30333703703703707,0.37266388888888896,0.4648083333333333
90,470,,,,,,,,,,,,0.41559999999999997,0.42762,0.437,0.40664999999999996,0.34732,0.36042,0.32893,0.3654,0.41098999999999997,0.38,,,0.3325,0.23916000000000004,0.31092,0.31723749999999995,0.5449999999999999
91,487,,,,,,,,,,,,,,,,0.11275,0.36660000000000004,0.0277,0.3030125,0.35585,0.2485,,,,,,,
92,457,,,,,,,0.24153888888888886,0.3060625,0.23896,0.28445000000000004,,0.30645,0.31695333333333336,0.26278333333333337,,0.334345,0.386775,,0.39851000000000003,,,,,,,,,
93,173,,,,,,,,0.20109999999999997,0.1826,0.1357,0.1291,,,,,0.44252222222222226,0.35565833333333335,0.2425833333333333,0.357025,0.27376666666666666,0.29633750000000003,,0.10394999999999999,,0.26705,0.39196666666666663,0.3675375,0.24717499999999998
94,545,,,,,,,0.27742857142857147,0.2826166666666666,0.33075,,,0.29737380952380954,0.2598857142857143,,,0.3499666666666667,,,,,,,,,,,,
95,505,0.27031739130434784,0.2542818181818181,0.24670999999999993,0.26153750000000003,0.28013000000000005,0.2907125,0.46714999999999995,0.13169999999999998,0.3586333333333333,0.1101,0.7217500000000001,0.2286,0.2783,0.12005,0.4032875,0.35086666666666666,0.2962,0.15225,0.32206666666666667,0.3242333333333333,0.18580000000000002,,,,,,,
96,309,,,,,,,,,,,,,,,,,,,,,0.2803333333333333,,,,,,0.27268,0.31215999999999994
97,38,,,,,,,0.34021428571428575,0.24556,0.22618571428571427,0.17906,,0.3928685714285714,0.41589183673469393,0.3136914285714285,,0.39343857142857147,0.30770899999999995,,0.3706771428571428,,,,,,,,,
98,208,,,,,,,,,,,,,,,,0.4292916666666666,0.38885000000000003,0.3683666666666667,0.38004166666666667,0.3501222222222222,0.42483333333333334,,,,,,,
99,187,,,,,,,,,,,,0.41320952380952375,0.2749642857142857,0.2655761904761904,0.20637142857142857,0.310025,0.3605222222222222,0.2521333333333333,0.2832,0.24588333333333334,0.35580000000000006,,,,,,,
100,15,,,,,,,,,,,,0.27172916666666663,0.18287857142857142,0.23969999999999997,0.2986500000000001,0.42048571428571435,0.24183999999999997,0.3086166666666666,0.3035771428571429,0.33567428571428576,0.314848,,,0.17956875000000003,0.3964125,0.5332035714285714,0.340595,0.42520499999999994
101,190,,,,,,,0.3762533333333334,0.32114333333333334,0.34784666666666664,0.29112380952380956,0.25966666666666666,0.362817,0.33313000000000004,0.29025,0.2720675,0.40184800000000004,0.36461714285714286,0.3599475,0.39561428571428575,0.38172,0.4085339285714285,,,,,,,
102,512,,,,,,,,,,,,0.2985333333333334,0.27534375,0.2579208333333333,0.242875,0.2956916666666667,0.2574722222222222,0.27339166666666664,0.39071249999999996,0.36263750000000006,0.7104708333333333,,,,,,,
103,415,,,,,,,0.423,0.3657333333333333,0.4319,0.26513333333333333,0.288725,0.3867833333333333,0.4293444444444445,0.3783,0.3605,0.5126055555555555,0.3688777777777778,0.3097375,0.43571111111111116,0.3787416666666667,0.4189416666666667,,0.33614,0.37652,0.37018000000000006,0.45707333333333333,0.4584,0.42500499999999997
104,129,,,,,,,,,,,,,,,,0.3717535714285714,0.39713333333333334,0.2775083333333333,0.3775333333333333,0.2859833333333333,0.34525,,,,0.2703875,0.23547857142857143,0.30717999999999995,0.25884666666666667
105,51,,,,,,,0.286825,0.2545071428571429,0.17326111111111112,0.1782625,0.21385,0.2872267857142857,0.2071972222222222,0.170421875,0.183571875,0.2642333333333333,0.23498928571428568,0.23801785714285714,0.2643166666666667,0.36037777777777774,0.33466875,,0.12061666666666666,0.15524166666666667,0.18857142857142856,0.2611555555555556,0.2852083333333333,0.4113083333333334
106,240,,,,,,,0.2477,0.24689999999999998,0.18531666666666669,0.16433333333333333,0.1647,0.5850749999999999,0.45193333333333335,0.3697888888888889,0.38001666666666667,0.4095416666666667,0.3192291666666667,0.35678750000000004,0.36314444444444444,0.4111583333333333,0.3632666666666666,,0.057562499999999996,0.23276249999999998,0.22347499999999998,0.25674791666666663,0.29194166666666665,0.42324375000000003
107,186,,,,,,,,,,0.3626,0.33047499999999996,,,,,,,,,,0.567775,,0.366575,,,,0.5040749999999999,0.46600624999999996
108,220,,,,,,,0.46658,0.32366666666666666,0.7492333333333333,,,0.40841333333333335,0.4127333333333334,,,0.32818888888888886,,,,,,,,,,,,
109,165,,,,,,,,,,,,0.5380333333333335,0.5405375,0.40876666666666667,0.335875,0.5277083333333333,0.4822833333333334,0.38749166666666673,0.4829666666666667,0.41988749999999997,0.5288833333333334,,,0.2633166666666667,0.3026888888888889,0.31205,0.4194111111111111,0.5316333333333333
110,368,,,,,,,,,,,,0.17709259259259263,0.12441666666666668,0.2614333333333334,0.10936296296296295,0.38889259259259257,0.2866428571428572,0.3448777777777778,0.36119047619047623,0.49621851851851867,0.4355285714285714,,,0.09482666666666668,0.3155333333333334,0.4497133333333333,0.40624571428571427,0.59126
111,257,,,,,,,,,,,,0.30508333333333326,0.2783966666666666,0.19233,0.22842000000000004,0.24233888888888888,0.1990916666666667,0.22031666666666666,0.310625,0.24414285714285713,0.3458428571428572,,,0.15538500000000002,0.15728125,0.19755,0.38001874999999996,0.354675
112,170,,,,,,,,,,,,0.4532866666666667,0.243925,,0.13018000000000002,0.2869083333333334,,0.19616666666666663,,0.51805,,,,0.20170333333333332,0.1831111111111111,0.17099166666666665,,0.24468333333333334
